Customer_ID,Age,Gender,CreditScore,Tenure,Balance,NumOfProducts,Education,HasTravelCard,HasCashBackCard,HasPointsCard,HasRewardsCard,HasSecuredCard,Transaction_Count,Avg_Transaction_Value,EstimatedSalary
904,69,M,849,9,198400.52392359424,5,6,1,0,1,1,0,4,421.74750324898076,148131.208230755
925,48,M,839,5,130718.63183913467,1,6,0,0,0,1,0,4,220.2226194394747,123646.34115521942
951,68,M,834,9,196693.7702259468,6,6,1,1,1,1,1,4,400.35190903777186,144751.19972444302
870,20,M,372,1,7727.8114330170865,1,1,0,1,1,1,0,1,28.6477780429542,45742.50899490283
833,20,F,375,0,4550.360021943332,1,1,1,1,0,0,0,1,42.252760019453774,37259.66778458107
329,22,F,341,1,6443.489429800124,1,1,1,1,1,1,0,1,26.67384839053242,47454.75340707696
397,54,M,809,6,131358.14480174912,1,4,0,1,1,1,1,4,149.49895222371947,135715.2105894887
316,21,M,303,0,9252.535036857182,1,2,0,0,1,0,1,1,29.91565508107203,42532.87358396467
637,43,M,806,5,111102.36017378399,1,5,0,1,0,1,0,4,120.21386316395703,140523.01009095044
576,52,M,823,5,125387.01006793759,1,4,1,0,0,1,0,4,264.26354531660445,117052.43528978276
258,23,M,333,0,8864.763258501654,1,2,1,1,1,0,1,1,39.853779917082974,29806.662487417827
181,67,F,817,9,196445.5802554691,5,6,0,1,1,0,1,4,415.73600425381386,146884.30765420725
994,60,F,754,9,197783.78242444288,6,6,1,0,0,1,0,4,470.9778021963153,146260.99680502407
539,69,F,809,9,198710.01871803828,6,6,0,1,1,1,0,4,413.73858757975654,149616.7918073352
856,54,M,808,5,141636.82950514954,1,4,0,1,1,1,0,4,143.37161309883618,139012.47481484042
53,23,M,383,1,4280.531564478775,1,2,1,1,0,0,1,1,42.21739217241852,28049.864221135696
695,63,M,815,9,193413.10673238544,5,6,0,1,1,1,1,4,439.9165681722464,146339.83161689903
874,18,F,349,1,1263.7109906245503,1,2,0,1,0,0,0,1,24.991014103017623,30347.17831007854
661,22,M,374,0,9999.051052342476,1,2,0,1,1,0,1,1,40.04414647660564,20489.857863987356
793,66,F,810,9,197551.62459367278,5,6,1,0,1,1,0,4,498.9088611175537,140148.92941924828
983,23,M,392,0,6888.246606347159,1,1,1,1,0,0,0,1,45.26166578117532,22027.183252730523
358,66,F,841,9,196981.14097282183,6,6,1,1,1,1,0,4,469.5566536775965,143511.8548935034
722,54,M,831,6,130299.06512861133,1,6,0,1,0,1,0,4,180.2119339648327,119440.9819452204
88,18,F,354,1,5270.454760920822,1,2,1,1,0,0,1,1,38.77569542111272,39491.80733309117
336,24,F,369,0,6562.77683529011,1,2,0,1,1,1,1,1,27.478880539004287,37874.31570164586
465,23,M,387,0,7775.2037111699,1,1,1,1,1,1,0,1,40.71804448121458,42122.987232260035
974,63,F,801,9,191518.6958354365,6,6,1,0,1,1,0,4,482.68792993488154,146281.16603342752
84,46,M,815,5,101817.43271977064,1,4,0,1,1,1,0,4,157.388252631949,121628.29108670972
732,69,M,790,9,190779.9614067401,6,6,1,0,0,0,1,4,406.6679106122505,140357.49304774837
990,66,F,809,9,199543.82927887928,6,6,1,1,1,1,0,4,428.9529301937939,145418.96382155133
158,49,M,834,6,107708.18553953081,1,6,0,0,0,1,0,4,129.27809272401436,130970.50777144557
159,20,F,330,0,902.2244755257269,1,1,1,1,1,1,1,1,28.13879691935986,41467.84490404322
269,68,F,829,9,197508.80452034314,5,6,1,1,0,1,1,4,482.28319824717113,142621.62285049848
144,68,M,816,9,199803.44723042825,5,6,1,1,1,1,0,4,444.10946851035004,143535.09551676974
626,64,M,783,9,194169.05012975057,5,6,1,1,1,0,0,4,483.56007219629714,141836.33376221012
353,42,F,833,5,109051.19111031991,1,5,1,0,0,1,0,4,148.74043139289813,135572.84612093534
218,68,F,843,9,197763.98790931437,5,6,1,0,1,0,0,4,471.9718361119552,148657.59327933614
979,40,M,840,5,110142.93732893145,1,6,0,1,0,1,1,4,158.25829563593965,139481.7156242245
460,41,F,838,6,146287.86875815032,1,6,1,0,1,1,1,4,240.45351256309294,105729.44591053062
848,60,M,788,9,194464.37305344324,6,6,1,0,1,1,1,4,453.7244653594176,149303.3849285703
957,45,M,816,5,140351.6767225433,1,5,0,1,0,1,0,4,148.23523335368057,124755.98089636072
908,24,F,396,1,7332.340706612522,1,2,1,1,0,0,0,1,30.813983521418393,35903.88350268352
584,68,F,773,9,197897.0896372621,5,6,1,1,1,0,0,4,457.08852270380345,143174.84790301352
408,69,M,821,9,199080.01517861747,5,6,1,1,1,1,0,4,459.2934144565494,143455.04805690906
108,62,M,799,9,199134.35322483003,6,6,1,1,1,0,0,4,473.5424558094236,141995.32231807002
495,22,F,338,0,4031.0262029712217,1,2,0,1,1,0,1,1,43.596877743244285,21609.158498525776
975,24,M,342,0,9003.912099949113,1,1,1,1,0,1,0,1,29.747009888436335,43941.31645178556
110,66,F,836,9,192551.55420311695,5,6,1,0,1,1,1,4,403.1362618308029,146579.7907861596
643,54,F,837,5,100662.73569224964,1,4,0,1,0,1,0,4,197.50895441378174,136753.17154949644
412,67,F,758,9,192454.96532306002,6,6,1,1,1,1,0,4,495.9383047172371,142452.0469222988
411,60,F,791,9,192355.8072538424,6,6,0,0,1,1,0,4,437.1907558150621,148325.81515215468
50,40,M,807,5,141712.70764090252,1,5,1,0,1,1,1,4,258.3610516347172,105105.73869683116
887,40,M,816,6,110335.59448244305,1,6,1,1,0,1,0,4,133.38496849757493,147260.42234917963
453,69,F,753,9,190751.56254214895,6,6,1,0,1,0,0,4,403.1782607855175,144484.70757499023
731,21,F,366,0,6547.073689844846,1,2,0,1,0,0,0,1,47.90260520833425,22474.66428406704
795,61,M,811,9,195359.53875305626,6,6,1,0,1,0,0,4,429.0900315075384,144769.4101215363
103,45,F,848,6,107593.02481053672,1,6,1,1,0,1,0,4,250.54904827658999,147718.7416156799
242,63,M,816,9,192468.68473152534,6,6,0,0,1,0,1,4,423.7921423815134,141512.97077287512
618,23,F,321,0,1052.5619505515838,1,2,1,1,0,1,1,1,31.650697954679767,27990.727065690728
102,53,F,834,6,140377.74285085243,1,6,1,0,0,1,0,4,187.1524239410562,112394.85024575242
592,18,M,362,0,8436.673953213754,1,2,0,1,0,0,0,1,42.808042119089244,49735.25884481425
877,24,F,333,0,2690.6792047109107,1,1,1,0,1,1,0,1,32.05253377729003,30428.082402922464
28,20,F,320,1,4752.645511851578,1,2,1,1,1,1,1,1,30.940395011693596,38144.4583742464
253,61,M,753,9,190007.83850687227,5,6,1,1,1,1,0,4,408.5722420246216,142101.3242500562
968,21,M,341,1,5242.867028499444,1,1,0,1,0,0,0,1,26.00204198068506,43457.888512003665
526,42,F,843,6,139772.85397815928,1,5,1,0,1,1,1,4,283.171236878531,102135.13376170635
226,45,M,800,6,105401.63196604115,1,4,1,1,0,1,0,4,293.8607594557288,149635.32307097394
331,20,M,312,1,9557.823526031008,1,1,1,0,1,1,1,1,33.33236164152787,36940.450308056264
490,48,F,844,6,105208.91487056208,1,6,0,0,1,1,0,4,276.48104375111683,110213.08436910025
165,62,F,817,9,194183.83273945938,5,6,1,0,1,0,1,4,468.31556638258115,145022.18329149726
95,49,F,810,5,147330.91321430216,1,5,1,1,0,1,0,4,195.7995906058454,134282.89699729896
620,21,F,335,1,1273.3529608949268,1,2,0,1,0,0,1,1,37.874946043396385,24090.040440746863
162,46,F,812,5,103776.42765070988,1,5,1,1,0,1,0,4,281.07706334310785,147663.3748375081
108,41,F,827,5,144548.62582588344,1,5,1,1,1,1,0,4,214.94733842572032,139495.3702949242
33,45,M,823,5,130202.82111398836,1,4,0,1,1,1,0,4,161.4190918984375,143245.57511430074
431,43,M,809,5,107325.52686491734,1,5,0,0,0,1,0,4,297.7553517081432,110894.53571638861
976,68,F,805,9,196847.04089395076,5,6,1,1,1,1,1,4,470.38122786865273,145189.55240552465
237,21,F,304,1,5061.697326407739,1,2,1,1,0,1,1,1,48.91175316725508,20770.840600349555
843,48,F,845,6,112862.92645063496,1,5,0,1,1,1,1,4,206.88432942512028,116699.67156568261
172,47,M,846,5,116889.20136927516,1,4,1,1,1,1,0,4,256.809296025697,125613.7353988064
207,20,M,337,1,955.0017968385093,1,2,0,1,1,0,0,1,42.82003642097061,20762.805548681976
215,50,M,808,6,144418.62721193474,1,6,0,0,1,1,1,4,277.1802677252233,126341.75284349556
903,22,F,320,1,1399.2839703179982,1,2,1,1,1,1,0,1,30.600581113896897,25519.408164201388
248,50,F,813,6,146544.4129495178,1,4,1,0,0,1,0,4,130.1848059909631,136991.82979230818
191,19,M,375,1,1621.8721326459718,1,2,1,1,1,1,0,1,35.40999196791994,25150.55080979029
929,62,M,828,9,199906.4184791845,5,6,1,1,1,0,1,4,452.3992100777437,145571.47240710747
405,68,M,820,9,191146.2467283605,6,6,1,0,0,1,1,4,472.92631959437557,146527.9513594289
148,61,M,812,9,192218.37841960022,6,6,1,1,1,0,0,4,414.00342476248665,140609.07413515236
766,60,F,766,9,195711.0141935181,6,6,1,1,1,1,1,4,465.18342002348993,148787.92639658277
329,66,F,780,9,197855.05598094256,6,6,1,1,1,1,0,4,464.75860886514124,146830.37283041628
878,21,M,304,1,205.38438560290695,1,1,1,1,0,1,1,1,46.394336663828184,42940.6259188166
723,46,F,833,6,107415.37539275877,1,4,1,1,1,1,0,4,174.10521331141913,113796.62209108497
987,61,M,828,9,193326.52494700294,5,6,1,1,1,1,0,4,405.85903802656134,141002.68143506875
844,18,M,310,1,6689.691498218705,1,2,0,1,1,0,1,1,47.23696152065617,35572.69091983922
466,21,M,348,1,135.41430078020335,1,2,1,1,1,1,1,1,30.80557989130267,28866.3150334299
32,44,F,830,6,105933.96969133457,1,5,1,0,1,1,1,4,133.92600615321894,135098.45609411297
704,20,M,330,1,7207.913783919237,1,1,0,1,0,0,0,1,43.882288602299184,30694.608094759893
356,52,F,805,6,146301.94393053447,1,4,0,0,0,1,0,4,214.1439735972055,131255.78080522228
531,18,M,397,1,5851.736055640542,1,1,0,1,0,0,1,1,35.956463871049706,35385.50429878394
128,63,F,771,9,199875.94357206428,5,6,1,1,1,0,1,4,459.5145082127279,141783.6412565882
114,61,M,815,9,198317.10389183916,6,6,1,0,1,1,1,4,440.4989564514547,146418.7878806845
377,40,M,847,5,101780.51117631998,1,5,1,1,1,1,0,4,294.92228218347896,134804.38554640932
271,54,F,842,6,118016.03324662142,1,4,1,0,1,0,1,4,230.92058734474315,119565.36575242165
906,62,M,757,9,194116.49330400533,5,6,1,0,1,0,0,4,436.8891534038126,146738.48202760002
42,63,M,825,9,196368.78767555783,5,6,1,1,1,0,0,4,430.8699517384602,148123.98897554443
451,54,M,830,6,101689.44558903995,1,5,0,0,0,1,1,4,111.48689453785062,129670.67465731385
685,18,M,379,0,2118.813250288921,1,2,1,1,1,1,1,1,26.496631306216216,32834.60084626422
765,43,F,837,6,126386.60550235158,1,4,1,0,1,1,1,4,245.21697741724725,101774.4150979645
712,61,M,753,9,195784.65133062055,5,6,1,1,1,1,0,4,407.11680612567915,149924.72709979885
825,21,F,352,0,2790.700987025241,1,2,1,1,1,1,1,1,40.78961489427445,23878.618726543096
435,60,M,770,9,196874.62165990227,6,6,1,0,1,1,0,4,430.6288676788105,144284.28172096066
55,41,F,814,6,136413.9211460892,1,5,0,1,1,1,1,4,266.516280976631,106055.39977708018
220,22,F,380,0,6149.584117998463,1,1,1,1,1,0,1,1,38.97920396152328,31110.116195372906
955,41,M,847,5,147415.63117222858,1,4,0,0,0,0,1,4,147.97011343358142,140106.44382437604
215,69,M,754,9,195468.9385895022,5,6,1,1,0,0,1,4,450.6136255184715,143612.0208657524
41,52,F,802,6,121975.08416908233,1,5,0,1,1,1,1,4,118.8646202819897,109778.05964769842
744,22,M,323,1,349.3903021571854,1,1,0,1,1,0,0,1,29.70931133722697,38916.28517054852
944,63,F,770,9,193917.51341371913,5,6,1,0,1,0,1,4,456.8744563489352,140993.89214993172
773,68,M,845,9,194788.27321198382,6,6,1,1,1,1,1,4,460.6029710014259,148459.74735613988
654,52,F,847,6,107048.84916554284,1,4,0,1,1,1,0,4,234.3731958411485,140892.0974295379
572,53,F,813,5,109101.48386617444,1,6,0,1,0,1,1,4,280.15233362702713,142494.82590611803
903,64,F,793,9,190547.3052620238,6,6,1,1,1,0,0,4,494.7422950685736,140209.39117641855
352,49,M,838,5,101765.37979911719,1,6,1,0,0,1,0,4,297.32903212848305,128905.93988635321
567,61,F,806,9,192333.00063624274,6,6,1,1,1,1,1,4,499.42190964361095,147239.1839691318
568,21,M,327,1,7798.839428362136,1,1,0,0,0,1,1,1,45.36228749557781,20433.6353569724
280,47,F,830,5,119009.73117945997,1,6,0,1,0,1,0,4,225.0251850975004,131880.00988210467
313,23,M,356,1,8073.91254336716,1,2,0,1,1,0,1,1,35.39473333375021,42743.10192233282
703,67,F,803,9,199300.77569609723,5,6,1,0,1,1,0,4,473.9499264320275,147542.4159136205
970,20,M,380,0,4896.936114513071,1,1,0,1,1,1,1,1,34.626555117039935,25890.946833676026
26,67,F,825,9,198517.186616355,5,6,1,0,1,1,0,4,439.2055875887292,141230.29763107523
334,64,M,849,9,193500.74784244143,6,6,1,1,1,1,0,4,435.9543191298514,140186.23519705175
358,43,M,807,6,146869.97964148447,1,5,1,0,1,1,0,4,243.21462452799477,120189.64532750362
456,61,M,784,9,190551.5658089699,5,6,1,1,1,1,1,4,486.85787198843974,146652.64061942312
20,18,F,390,1,9678.59468104646,1,1,0,1,1,1,0,1,30.849087066119328,33322.52020123989
422,53,M,846,5,120055.56120962962,1,4,0,0,1,1,0,4,290.2470458425195,145137.26137534744
582,61,F,770,9,191431.78200486265,6,6,1,1,1,0,1,4,456.9946697291405,145130.5706325922
842,19,M,314,1,1103.2995211495854,1,2,1,1,1,1,1,1,23.83342650387466,43311.93250993429
126,46,F,845,5,142979.93005024293,1,4,0,0,1,0,1,4,207.92833398648645,131214.9927342301
992,63,F,762,9,191765.78101284298,6,6,1,1,1,0,1,4,472.765800447015,147909.288053009
654,68,F,792,9,193753.2309223935,5,6,1,1,1,1,1,4,484.17188170664775,143493.92778761752
12,23,M,381,1,6234.76241822365,1,2,0,1,0,0,0,1,41.085034916303094,45475.57039827536
849,50,M,834,6,135339.45024412763,1,4,1,1,0,0,1,4,254.78836062373443,117213.09306980006
788,21,F,345,1,6079.07401012277,1,2,1,1,0,1,0,1,49.48549725744728,45254.31696302505
932,64,M,761,9,194438.85422407763,5,6,1,1,1,1,0,4,433.3719211432196,142615.71446633807
106,50,M,844,6,111868.10071966794,1,6,1,0,1,1,0,4,239.1540587501565,122660.78901451564
4,49,F,835,5,144359.79918609138,1,6,0,0,0,1,0,4,243.0849493224968,106877.2933354451
548,47,M,849,6,139134.22432375493,1,5,0,0,0,1,0,4,266.9319278977838,108987.18523780619
306,23,F,384,1,244.52628278668897,1,1,1,1,1,1,0,1,21.39209318358816,35204.8017049402
265,63,M,841,9,199389.70873094012,5,6,1,1,1,0,1,4,406.8525321542546,148374.1867375688
498,19,F,316,0,4023.128229521068,1,1,1,1,1,1,1,1,33.96662910542827,35632.674044251624
403,60,M,794,9,192094.34569681727,5,6,1,0,1,0,1,4,406.4820822492607,147586.78638036994
735,68,M,758,9,195386.35716683994,5,6,0,1,1,0,1,4,421.5567530837977,146826.56746385273
57,24,F,329,1,473.02368150966777,1,2,0,1,0,1,1,1,34.87992721388222,35938.44157590918
741,65,M,837,9,190927.64923218408,5,6,1,0,1,0,0,4,442.64204520514346,145297.77516607344
253,24,F,325,1,6762.571951194542,1,1,1,1,1,0,1,1,49.92763647984695,29600.750084063926
642,48,F,842,6,138710.55062584963,1,4,1,1,1,1,0,4,229.3141313272136,140706.07035622507
131,42,M,831,5,119904.898917657,1,6,1,0,1,1,1,4,175.598596841158,145136.67471461583
730,65,M,832,9,190791.45556730503,6,6,1,1,1,1,0,4,475.21382167125614,144354.98292370097
345,50,F,818,6,148974.647542755,1,4,1,1,1,1,0,4,252.0517667685181,110297.43107156179
618,68,F,763,9,194165.01212355244,5,6,1,0,1,0,1,4,497.36794301750206,141066.00031036302
428,24,M,367,1,9595.290115306463,1,1,0,1,1,1,0,1,47.101016907188296,26838.966737770304
387,22,F,385,1,9195.828170740133,1,2,1,1,0,1,0,1,29.93965599923948,21603.76783082561
773,19,F,312,0,3085.524278900735,1,2,1,1,1,0,0,1,24.553948327997762,49402.82999332447
621,62,F,758,9,194925.48216347457,5,6,1,1,1,0,1,4,459.2893256543658,143660.12502510234
855,18,F,388,0,3312.3733944032006,1,1,0,1,0,0,0,1,26.95065257882817,22441.698014876853
453,42,F,815,5,109117.69730148489,1,6,0,0,1,1,1,4,191.0522394553681,116999.1982563412
484,42,F,840,6,137496.25071121575,1,5,0,0,1,1,1,4,185.18784055964255,148576.903961742
285,21,M,316,1,477.8097461193409,1,1,0,1,1,1,1,1,44.58480027635056,30033.976394342015
752,40,F,821,6,102258.08450270408,1,5,1,1,1,1,0,4,231.1867275345412,140568.6077999839
265,46,M,804,6,140065.41882655356,1,5,0,0,0,1,0,4,151.58757762491913,101509.9872260472
582,49,F,810,5,126639.94746804255,1,6,0,0,1,1,1,4,241.79939246421446,128744.63028827535
678,68,M,820,9,191799.6564073325,6,6,1,1,1,0,0,4,446.6523118192146,149828.03854580675
645,21,M,360,0,6954.732703123435,1,1,0,1,1,1,1,1,30.670374144723,43644.70024281341
71,40,M,813,5,124632.47572019057,1,6,1,0,1,1,0,4,177.4138015087031,126257.53904618481
110,19,F,327,0,8218.546232085386,1,1,0,1,1,1,0,1,42.13431015443708,30682.378783773376
411,20,F,300,1,9069.405845326459,1,2,0,1,1,1,0,1,36.22167680218141,44296.66195631271
838,68,M,794,9,199608.5163110311,6,6,1,0,1,0,0,4,498.1818507036255,147658.8519386144
801,43,F,839,5,135921.755891084,1,6,1,1,1,1,0,4,261.9899856035361,142865.0052577924
135,69,F,761,9,196287.93813233523,5,6,1,1,1,1,0,4,455.2743177117608,146964.35281153003
445,43,M,838,6,130695.52155126809,1,4,0,1,1,1,1,4,213.2497487031116,110712.58097715878
469,63,M,815,9,194039.2064734358,5,6,1,0,1,1,0,4,459.7405203753415,148078.52232000066
788,64,M,803,9,199050.6076612624,5,6,1,1,1,1,0,4,474.2229392966532,146753.61501276167
395,50,M,844,5,114485.39303895074,1,6,0,0,0,0,1,4,205.3417283176383,105952.43701244325
816,53,F,820,6,111973.3200286483,1,6,0,1,0,0,1,4,152.31528732795562,124572.41799384437
101,20,F,379,1,5712.7432659318165,1,2,1,1,1,1,0,1,45.00699135333973,24932.661249188466
360,21,F,362,1,8106.162365813724,1,2,1,1,1,1,1,1,31.532720141649747,47136.49185108621
767,46,M,820,6,126080.33863509608,1,4,0,0,1,1,1,4,243.93115444549437,107193.80602700292
697,48,F,827,6,109939.32579819953,1,6,0,0,1,1,1,4,198.3279694339123,142039.21942617567
836,44,F,843,5,100836.39264399937,1,4,1,1,0,1,0,4,221.45849371469168,127431.70874849302
789,46,F,824,6,133519.26303050932,1,5,1,1,1,1,1,4,112.4497392846318,122640.34429287637
66,62,M,771,9,194880.40913378267,6,6,1,1,1,1,0,4,451.7843676260584,142994.25392710682
923,19,F,366,1,3702.7748047349305,1,2,1,1,0,0,0,1,27.315554738477307,25290.17774073466
333,69,F,772,9,198198.87753358865,5,6,1,1,1,0,0,4,400.1771220516659,146331.30495680196
873,49,F,817,5,102042.05311304408,1,6,0,0,0,1,1,4,163.66069787261867,107279.50320186924
895,24,F,365,0,6294.572803971679,1,1,0,1,1,0,1,1,29.140535281644134,46787.955975650926
164,18,F,329,0,1767.9745143828707,1,2,1,1,1,0,0,1,35.30130505561009,23140.905367009804
660,65,M,831,9,190193.10747809557,6,6,1,1,1,0,1,4,413.20143226042927,149075.95321876975
112,21,F,380,1,2416.0178863047786,1,2,0,1,0,0,0,1,28.263596951971202,25641.339184027787
539,49,M,818,6,140540.92939295885,1,5,1,1,0,1,0,4,298.08652520164225,132024.70254692133
942,54,F,815,6,110231.91994709427,1,6,1,1,0,1,0,4,258.1162414343537,103816.99004752185
738,50,M,822,6,110369.25727527282,1,4,0,1,1,1,0,4,214.1452593122486,126713.47197965892
902,64,F,840,9,195552.191341919,6,6,1,1,1,0,0,4,457.9393471976846,141706.9971277188
590,66,F,818,9,190567.8846523242,6,6,1,0,1,0,1,4,488.21359677256874,143217.48066743911
707,23,M,390,0,8772.417105783043,1,1,0,1,0,1,0,1,38.319512347147345,41671.95782509888
168,67,M,757,9,191037.3095375384,6,6,0,0,1,0,0,4,432.4895300869924,149050.274830593
362,65,M,762,9,196565.01182678947,5,6,1,0,1,0,0,4,486.4593676160007,146489.46388197955
174,40,M,808,5,103520.09648654972,1,4,1,0,0,1,0,4,221.33810701116624,124386.73373832312
120,68,F,825,9,195879.63001555842,5,6,1,0,1,0,0,4,400.52881226014415,146822.47675375154
672,61,M,846,9,197508.93169596003,6,6,1,1,1,0,1,4,448.0194871009306,149582.6780308257
839,68,M,828,9,195707.21152678077,6,6,1,0,1,1,1,4,406.6298459363844,148595.14942707148
487,62,F,841,9,197100.0396719337,6,6,0,1,1,1,0,4,444.5661382474344,147095.97489210055
992,52,F,808,5,124987.8947983875,1,5,0,0,0,1,0,4,127.02308580691037,136745.42460424278
406,64,M,834,9,196331.3778554771,5,6,1,1,1,0,0,4,484.5021066849821,144277.201770832
669,23,M,338,1,8993.56480874483,1,1,0,1,0,0,1,1,28.149610567685095,23052.201735402567
627,54,M,808,6,104446.93929384081,1,4,0,1,1,1,1,4,154.8415980619914,148237.21164878132
973,62,F,841,9,199500.22815556734,6,6,0,0,1,1,0,4,477.4890107812262,144917.8530588726
406,44,F,818,6,107132.02475127165,1,6,0,1,1,1,0,4,198.4825548229829,115564.39794519241
107,49,M,837,5,100804.48328632404,1,5,1,0,1,1,1,4,268.73296082937566,133716.86756048095
895,69,M,780,9,195016.75396340358,5,6,1,0,1,0,1,4,474.4420282891537,146823.45549871074
797,23,M,374,1,7140.435653967225,1,2,0,1,1,0,1,1,30.9315971738547,36252.70299113775
468,60,M,823,9,193676.3460813082,6,6,1,1,1,1,0,4,425.2909093347884,142756.1187988532
292,64,F,838,9,194805.91834926393,6,6,1,0,1,0,1,4,430.070157687357,143069.37809526495
339,52,F,829,6,126060.53305318508,1,4,1,1,0,0,1,4,241.89053719546138,146510.13437142436
941,65,F,840,9,192668.24821006303,5,6,1,1,1,1,1,4,481.6705207507643,143216.5643568545
37,19,M,375,1,9676.40121116779,1,1,0,1,1,1,0,1,47.16529145883018,31336.48257558708
820,60,F,773,9,199269.90454035503,5,6,1,0,1,0,1,4,461.0022973321493,142683.18938966014
751,19,M,386,1,4101.575407070999,1,2,1,1,0,0,0,1,22.458569248249017,45831.592223232255
125,63,F,824,9,195768.55882546137,6,6,1,0,1,1,1,4,442.95658821123106,148396.63418170944
478,69,M,823,9,194039.4777974766,5,6,1,0,1,0,1,4,480.86430230442056,147172.45154105703
754,42,M,813,6,132354.58651332822,1,4,1,1,0,1,0,4,167.6788899164845,140387.76342521058
436,22,F,378,0,898.6844600553168,1,2,0,1,0,1,1,1,25.107414381781556,33942.06648137094
484,20,M,341,0,6213.765593384942,1,2,1,0,1,0,1,1,49.57943647535044,47826.34006008263
862,24,M,370,0,1962.844980002234,1,2,0,1,0,1,0,1,47.80514246088531,22105.69534634456
51,41,M,848,5,103451.83268797491,1,4,1,0,0,1,0,4,138.80303027746132,136618.21283650657
931,52,M,832,5,113547.54881867586,1,6,0,1,0,1,0,4,169.26695513319885,142560.5267021203
853,18,M,384,0,6379.8950873731765,1,1,1,1,1,1,0,1,27.506486062274224,43853.025342742665
791,19,M,359,0,9804.367537655839,1,1,0,1,1,1,0,1,46.890248216305544,41427.57825865536
511,44,F,833,6,149718.96665089822,1,6,1,0,0,1,0,4,256.8597792020496,147562.74916918486
112,65,F,769,9,199086.08338832008,5,6,1,1,1,0,1,4,496.23567894132543,140964.77722781032
718,45,F,812,6,129754.23839970333,1,5,0,1,1,1,1,4,295.74587867829644,107423.58387086338
378,67,F,827,9,195974.53274848318,5,6,1,1,1,0,1,4,431.3777012841142,148028.00131184407
385,61,M,828,9,194043.706940206,6,6,1,1,1,1,1,4,452.1512535887484,147685.58173420193
876,20,M,357,0,7213.027614562015,1,2,0,1,0,0,0,1,36.43248454996414,46951.131928051036
