,user,item,rating
12732,103,VSPP14,2
12733,103,MRLP02,2
12734,103,MRLP07,2
12735,103,MSGT46,1
12736,103,MSGT03,2
12738,103,MSGT54,2
12739,103,VRLP01,2
12741,103,VSSS06,2
12742,103,MSGT43,1
12743,103,VSPP15,2
12745,103,MSPP10,2
12746,103,VSPP17,1
12750,103,MSGT35,1
12753,103,VCGA67,2
12754,103,MSWW04,1
12755,103,MSWR05,2
12757,103,VSPP07,2
12758,103,MSGT34,1
12760,103,MSGT52,2
12761,103,MSGT31,1
12762,103,URLP07,1
12763,103,MSGT32,3
12764,103,MSGT51,2
12765,103,MSGA43,1
12766,103,MSGT47,2
12767,103,JCGA75,2
12768,103,MSGT17,1
12770,103,VACM13,2
12776,104,UPPP01,1
12778,104,MSGT91,2
12779,104,VSPP33,2
12782,104,MSWR01,1
12785,104,VSSS01,2
12786,104,VSCA76,1
12787,104,JCUM01,1
12788,104,MSGT66,2
12789,104,VSSS03,1
12791,104,MSGT26,1
12792,104,VSPP29,1
12794,104,VSPP30,2
12795,104,URLP01,2
12797,104,MSWR07,1
12798,104,VSGA17,2
12799,104,MSGT68,1
12800,104,MSGT20,1
12801,104,MSGT30,1
12804,104,VSPP20,1
12805,104,MSGT55,1
12807,104,MSGT16,1
12808,104,VSPP34,1
12809,104,VSSS07,2
12810,104,JCGA73,2
12812,104,MSPP15,2
12813,104,VSPP37,1
12814,104,MSGT40,2
12815,104,VSPP60,1
12817,104,MSGT02,1
12818,104,VSSS02,1
12820,104,JCGA70,1
12821,104,MSGT07,1
12823,104,VSPP04,1
12824,104,MSGT28,1
12826,104,CIS02,2
12828,104,AIS02,1
12829,104,VSSS08,2
12830,104,VSPP32,1
12831,104,MSGT14,1
12832,104,VSPP11,1
12833,104,MSGT67,2
12834,104,VSPP06,1
12835,104,MSGT12,2
12836,104,VCGA63,1
12837,104,JCGA72,1
12838,104,MSGT11,2
12841,104,MSGT05,1
12843,104,MSWR03,1
12844,104,VCBA56,1
12845,104,MSGT08,1
12846,104,JCGA74,1
12847,104,VSPP24,1
12848,104,MSGT33,1
12849,104,MSGT65,1
12851,104,VSPP31,1
12852,104,MSGT49,1
12853,104,VSSS10,1
12854,104,MSGT24,1
12855,104,VIGI01,1
12856,104,VSPP14,1
12857,104,MRLP02,1
12858,104,MRLP07,1
12859,104,MSGT46,1
12860,104,MSGT03,2
12863,104,VRLP01,1
12864,104,VCBA65,1
12865,104,VSSS06,1
12866,104,MSGT43,1
12868,104,MSGT04,1
12869,104,MSPP10,2
12873,104,VSPP09,2
12874,104,MSGT35,1
12875,104,MSCA47,1
12876,104,MSGT90,1
12878,104,MSWW04,1
12879,104,MSWR05,1
12880,104,MSGT37,2
12881,104,VSPP07,1
12883,104,MSGT15,1
12884,104,MSGT52,1
12885,104,MSGT31,1
12887,104,MSGT32,2
12889,104,MSGA43,1
12890,104,MSGT47,1
12891,104,JCGA75,2
12892,104,MSGT17,1
12893,104,MSGT19,2
12895,104,VSPP18,1
12898,105,VSPP01,1
12900,105,UPPP01,1
12901,105,VSPP25,1
12903,105,VSPP33,2
12904,105,JCGA69,1
12905,105,MSGT18,2
12907,105,VSSS09,1
12908,105,VSPP02,1
12909,105,VSSS01,2
12910,105,VSCA76,1
12911,105,JCUM01,2
12912,105,MSGT66,2
12913,105,VSSS03,2
12914,105,UPDD01,1
12915,105,MSGT26,1
12916,105,VSPP29,1
12917,105,MSPP03,2
12919,105,URLP01,2
12920,105,MSGT25,2
12922,105,VSGA17,2
12923,105,MSGT68,2
12925,105,MSGT30,1
12927,105,VSPP36,1
12928,105,VSPP20,2
12929,105,MSGT55,2
12931,105,MSGT16,2
12936,105,MSPP15,2
12939,105,VSPP60,1
12940,105,VIGI06,1
12941,105,MSGT02,1
12944,105,JCGA70,2
12945,105,MSGT07,1
12946,105,VSCA25,1
12948,105,MSGT28,2
12949,105,CIS04,2
12950,105,CIS02,2
12951,105,AIS04,2
12952,105,AIS02,1
12953,105,VSSS08,2
12954,105,VSPP32,1
12955,105,MSGT14,1
12956,105,VSPP11,1
12957,105,MSGT67,2
12958,105,VSPP06,2
12959,105,MSGT12,2
12960,105,VCGA63,2
12961,105,JCGA72,1
12963,105,MSGT21,1
12964,105,MSGT64,1
12965,105,MSGT05,1
12966,105,VSPP05,2
12967,105,MSWR03,1
12968,105,VCBA56,2
12969,105,MSGT08,2
12970,105,JCGA74,2
12971,105,VSPP24,1
12973,105,MSGT65,1
12974,105,MSWR06,2
12975,105,VSPP31,2
12977,105,VSSS10,1
12978,105,MSGT24,1
12979,105,VIGI01,2
12980,105,VSPP14,1
12982,105,MRLP07,2
12983,105,MSGT46,2
12984,105,MSGT03,1
12985,105,VCBGSC,2
12986,105,MSGT54,1
12988,105,VCBA65,1
12989,105,VSSS06,2
12991,105,VSPP15,2
12992,105,MSGT04,1
12993,105,MSPP10,1
12994,105,VSPP17,1
12995,105,MSGT44,2
12996,105,VSPP23,1
12997,105,VSPP09,2
12998,105,MSGT35,1
12999,105,MSCA47,2
13000,105,MSGT90,1
13001,105,VCGA67,1
13002,105,MSWW04,1
13003,105,MSWR05,1
13004,105,MSGT37,2
13005,105,VSPP07,2
13007,105,MSGT15,1
13008,105,MSGT52,2
13009,105,MSGT31,1
13010,105,URLP07,1
13012,105,MSGT51,1
13013,105,MSGA43,1
13014,105,MSGT47,1
13015,105,JCGA75,2
13016,105,MSGT17,1
13017,105,MSGT19,2
13018,105,VACM13,2
13019,105,VSPP18,2
13021,106,MSGT01,2
13022,106,VSPP01,1
13023,106,MRLP01,2
13024,106,UPPP01,1
13025,106,VSPP25,1
13026,106,MSGT91,2
13027,106,VSPP33,2
13029,106,MSGT18,1
13030,106,MSWR01,1
13032,106,VSPP02,1
13033,106,VSSS01,1
13034,106,VSCA76,1
13035,106,JCUM01,1
13036,106,MSGT66,2
13037,106,VSSS03,1
13038,106,UPDD01,1
13039,106,MSGT26,1
13040,106,VSPP29,1
13041,106,MSPP03,1
13042,106,VSPP30,1
13043,106,URLP01,2
13046,106,VSGA17,1
13047,106,MSGT68,1
13048,106,MSGT20,1
13050,106,VSPP03,1
13052,106,VSPP20,2
13054,106,VSSS04,1
13056,106,VSPP34,1
13057,106,VSSS07,2
13059,106,MSGT62,1
13060,106,MSPP15,1
13061,106,VSPP37,1
13063,106,VSPP60,1
13064,106,VIGI06,1
13066,106,VSSS02,1
13067,106,MSGT10,1
13068,106,JCGA70,1
13069,106,MSGT07,1
13070,106,VSCA25,1
13071,106,VSPP04,1
13072,106,MSGT28,1
13073,106,CIS04,2
13074,106,CIS02,2
13076,106,AIS02,1
13077,106,VSSS08,2
13078,106,VSPP32,1
13080,106,VSPP11,1
13081,106,MSGT67,2
13082,106,VSPP06,1
13083,106,MSGT12,2
13084,106,VCGA63,2
13085,106,JCGA72,1
13087,106,MSGT21,1
13088,106,MSGT64,1
13089,106,MSGT05,1
13090,106,VSPP05,2
13091,106,MSWR03,1
13094,106,JCGA74,1
13095,106,VSPP24,1
13097,106,MSGT65,1
13099,106,VSPP31,1
13101,106,VSSS10,1
13104,106,VSPP14,1
13107,106,MSGT46,2
13108,106,MSGT03,2
13109,106,VCBGSC,2
13110,106,MSGT54,1
13112,106,VCBA65,1
13113,106,VSSS06,1
13114,106,MSGT43,1
13117,106,MSPP10,2
13118,106,VSPP17,1
13119,106,MSGT44,1
13121,106,VSPP09,2
13122,106,MSGT35,1
13123,106,MSCA47,2
13124,106,MSGT90,1
13125,106,VCGA67,1
13127,106,MSWR05,1
13128,106,MSGT37,1
13131,106,MSGT15,1
13133,106,MSGT31,1
13134,106,URLP07,1
13136,106,MSGT51,1
13137,106,MSGA43,1
13138,106,MSGT47,1
13139,106,JCGA75,2
13140,106,MSGT17,1
13142,106,VACM13,2
13143,106,VSPP18,1
13144,107,MSPP02,3
13145,107,MSGT01,3
13146,107,VSPP01,2
13147,107,MRLP01,4
13148,107,UPPP01,2
13150,107,MSGT91,3
13151,107,VSPP33,4
13152,107,JCGA69,2
13153,107,MSGT18,2
13155,107,VSSS09,2
13156,107,VSPP02,2
13158,107,VSCA76,2
13159,107,JCUM01,2
13160,107,MSGT66,2
13161,107,VSSS03,2
13162,107,UPDD01,2
13165,107,MSPP03,2
13166,107,VSPP30,3
13168,107,MSGT25,2
13169,107,MSWR07,2
13170,107,VSGA17,2
13171,107,MSGT68,3
13172,107,MSGT20,3
13173,107,MSGT30,1
13174,107,VSPP03,2
13175,107,VSPP36,2
13176,107,VSPP20,3
13177,107,MSGT55,3
13178,107,VSSS04,2
13179,107,MSGT16,3
13180,107,VSPP34,2
13181,107,VSSS07,3
13182,107,JCGA73,2
13183,107,MSGT62,2
13184,107,MSPP15,2
13186,107,MSGT40,3
13188,107,VIGI06,1
13189,107,MSGT02,2
13190,107,VSSS02,2
13192,107,JCGA70,2
13193,107,MSGT07,2
13194,107,VSCA25,1
13195,107,VSPP04,2
13196,107,MSGT28,3
13198,107,CIS02,3
13199,107,AIS04,3
13201,107,VSSS08,3
13202,107,VSPP32,2
13204,107,VSPP11,1
13206,107,VSPP06,3
13207,107,MSGT12,3
13208,107,VCGA63,3
13209,107,JCGA72,2
13210,107,MSGT11,3
13211,107,MSGT21,3
13212,107,MSGT64,2
13215,107,MSWR03,1
13216,107,VCBA56,3
13218,107,JCGA74,2
13220,107,MSGT33,2
13222,107,MSWR06,2
13223,107,VSPP31,2
13224,107,MSGT49,2
13225,107,VSSS10,3
13227,107,VIGI01,2
13228,107,VSPP14,2
13229,107,MRLP02,2
13230,107,MRLP07,3
13231,107,MSGT46,3
13232,107,MSGT03,3
13233,107,VCBGSC,3
13234,107,MSGT54,2
13235,107,VRLP01,3
13236,107,VCBA65,2
13238,107,MSGT43,2
13239,107,VSPP15,2
13241,107,MSPP10,2
13242,107,VSPP17,2
13243,107,MSGT44,2
13246,107,MSGT35,1
13247,107,MSCA47,3
13248,107,MSGT90,2
13249,107,VCGA67,2
13250,107,MSWW04,2
13252,107,MSGT37,2
13254,107,MSGT34,2
13255,107,MSGT15,2
13256,107,MSGT52,3
13257,107,MSGT31,1
13259,107,MSGT32,3
13260,107,MSGT51,2
13263,107,JCGA75,3
13264,107,MSGT17,2
13266,107,VACM13,2
13267,107,VSPP18,2
13269,108,MSGT01,2
13270,108,VSPP01,2
13271,108,MRLP01,3
13272,108,UPPP01,1
13274,108,MSGT91,2
13276,108,JCGA69,2
13278,108,MSWR01,2
13279,108,VSSS09,2
13280,108,VSPP02,1
13282,108,VSCA76,1
13283,108,JCUM01,2
13284,108,MSGT66,2
13285,108,VSSS03,2
13286,108,UPDD01,1
13288,108,VSPP29,1
13289,108,MSPP03,2
13290,108,VSPP30,2
13291,108,URLP01,2
13292,108,MSGT25,2
13293,108,MSWR07,2
13295,108,MSGT68,2
13296,108,MSGT20,2
13298,108,VSPP03,1
13299,108,VSPP36,2
13300,108,VSPP20,2
13301,108,MSGT55,2
13302,108,VSSS04,1
13303,108,MSGT16,2
13304,108,VSPP34,2
13305,108,VSSS07,2
13306,108,JCGA73,2
13308,108,MSPP15,2
13309,108,VSPP37,2
13312,108,VIGI06,1
13313,108,MSGT02,1
13314,108,VSSS02,1
13316,108,JCGA70,2
13317,108,MSGT07,1
13318,108,VSCA25,1
13319,108,VSPP04,2
13321,108,CIS04,2
13324,108,AIS02,1
13325,108,VSSS08,2
13326,108,VSPP32,1
13329,108,MSGT67,2
13330,108,VSPP06,2
13331,108,MSGT12,2
13334,108,MSGT11,2
13335,108,MSGT21,2
13336,108,MSGT64,2
13337,108,MSGT05,1
13339,108,MSWR03,1
13340,108,VCBA56,2
13341,108,MSGT08,2
13342,108,JCGA74,2
13344,108,MSGT33,1
13346,108,MSWR06,2
13348,108,MSGT49,2
13349,108,VSSS10,2
13350,108,MSGT24,2
13351,108,VIGI01,2
13352,108,VSPP14,1
13353,108,MRLP02,2
13354,108,MRLP07,2
13355,108,MSGT46,2
13357,108,VCBGSC,2
13358,108,MSGT54,1
13359,108,VRLP01,2
13360,108,VCBA65,1
13361,108,VSSS06,2
13362,108,MSGT43,2
13365,108,MSPP10,2
13367,108,MSGT44,2
13368,108,VSPP23,1
13369,108,VSPP09,2
13371,108,MSCA47,2
13372,108,MSGT90,2
13374,108,MSWW04,1
13375,108,MSWR05,2
13376,108,MSGT37,2
13377,108,VSPP07,2
13379,108,MSGT15,1
13380,108,MSGT52,2
13381,108,MSGT31,1
13383,108,MSGT32,2
13384,108,MSGT51,1
13385,108,MSGA43,1
13386,108,MSGT47,1
13388,108,MSGT17,2
13389,108,MSGT19,2
13391,108,VSPP18,2
13392,109,MSPP02,2
13394,109,VSPP01,1
13396,109,UPPP01,2
13398,109,MSGT91,2
13399,109,VSPP33,3
13400,109,JCGA69,2
13402,109,MSWR01,2
13403,109,VSSS09,2
13405,109,VSSS01,2
13406,109,VSCA76,1
13408,109,MSGT66,2
13409,109,VSSS03,2
13410,109,UPDD01,1
13411,109,MSGT26,2
13412,109,VSPP29,1
13413,109,MSPP03,2
13415,109,URLP01,3
13416,109,MSGT25,2
13418,109,VSGA17,2
13419,109,MSGT68,2
13420,109,MSGT20,2
13422,109,VSPP03,2
13423,109,VSPP36,2
13424,109,VSPP20,2
13426,109,VSSS04,2
13427,109,MSGT16,2
13428,109,VSPP34,2
13430,109,JCGA73,2
13431,109,MSGT62,2
13433,109,VSPP37,2
13435,109,VSPP60,2
13436,109,VIGI06,1
13437,109,MSGT02,2
13438,109,VSSS02,1
13439,109,MSGT10,2
13440,109,JCGA70,2
13441,109,MSGT07,2
13443,109,VSPP04,2
13446,109,CIS02,3
13447,109,AIS04,3
13448,109,AIS02,2
13451,109,MSGT14,2
13452,109,VSPP11,1
13453,109,MSGT67,2
13454,109,VSPP06,2
13455,109,MSGT12,3
13456,109,VCGA63,2
13457,109,JCGA72,2
13458,109,MSGT11,2
13459,109,MSGT21,2
13462,109,VSPP05,2
13463,109,MSWR03,1
13465,109,MSGT08,2
13466,109,JCGA74,2
13467,109,VSPP24,2
13469,109,MSGT65,2
13470,109,MSWR06,2
13471,109,VSPP31,2
13472,109,MSGT49,1
13473,109,VSSS10,2
13474,109,MSGT24,2
13475,109,VIGI01,2
13476,109,VSPP14,2
13477,109,MRLP02,2
13478,109,MRLP07,2
13479,109,MSGT46,2
13480,109,MSGT03,2
13481,109,VCBGSC,2
13482,109,MSGT54,2
13483,109,VRLP01,2
13484,109,VCBA65,2
13485,109,VSSS06,2
13486,109,MSGT43,1
13487,109,VSPP15,2
13488,109,MSGT04,1
13489,109,MSPP10,2
13491,109,MSGT44,2
13492,109,VSPP23,2
13493,109,VSPP09,3
13494,109,MSGT35,1
13495,109,MSCA47,2
13496,109,MSGT90,1
13498,109,MSWW04,2
13499,109,MSWR05,2
13500,109,MSGT37,2
13501,109,VSPP07,2
13503,109,MSGT15,2
13504,109,MSGT52,2
13506,109,URLP07,1
13507,109,MSGT32,3
13508,109,MSGT51,1
13509,109,MSGA43,1
13510,109,MSGT47,2
13512,109,MSGT17,2
13513,109,MSGT19,2
13515,109,VSPP18,2
13516,110,MSPP02,2
13517,110,MSGT01,1
13519,110,MRLP01,2
13520,110,UPPP01,1
13521,110,VSPP25,1
13523,110,VSPP33,2
13525,110,MSGT18,1
13526,110,MSWR01,2
13527,110,VSSS09,2
13530,110,VSCA76,1
13531,110,JCUM01,1
13532,110,MSGT66,1
13534,110,UPDD01,1
13535,110,MSGT26,1
13536,110,VSPP29,1
13537,110,MSPP03,2
13539,110,URLP01,1
13540,110,MSGT25,1
13542,110,VSGA17,2
13543,110,MSGT68,2
13544,110,MSGT20,1
13547,110,VSPP36,1
13548,110,VSPP20,2
13549,110,MSGT55,2
13550,110,VSSS04,1
13555,110,MSGT62,1
13557,110,VSPP37,2
13558,110,MSGT40,1
13560,110,VIGI06,1
13565,110,MSGT07,1
13567,110,VSPP04,2
13568,110,MSGT28,2
13569,110,CIS04,2
13573,110,VSSS08,1
13574,110,VSPP32,1
13575,110,MSGT14,1
13576,110,VSPP11,1
13577,110,MSGT67,1
13582,110,MSGT11,2
13585,110,MSGT05,1
13586,110,VSPP05,2
13588,110,VCBA56,2
13589,110,MSGT08,2
13592,110,MSGT33,1
13595,110,VSPP31,1
13596,110,MSGT49,2
13597,110,VSSS10,2
13599,110,VIGI01,1
13600,110,VSPP14,1
13601,110,MRLP02,1
13602,110,MRLP07,2
13603,110,MSGT46,1
13605,110,VCBGSC,1
13609,110,VSSS06,2
13611,110,VSPP15,1
13612,110,MSGT04,1
13613,110,MSPP10,1
13614,110,VSPP17,1
13617,110,VSPP09,1
13619,110,MSCA47,1
13620,110,MSGT90,1
13621,110,VCGA67,1
13622,110,MSWW04,1
13624,110,MSGT37,1
13625,110,VSPP07,2
13626,110,MSGT34,1
13627,110,MSGT15,2
13628,110,MSGT52,2
13629,110,MSGT31,1
13631,110,MSGT32,2
13632,110,MSGT51,1
13633,110,MSGA43,1
13634,110,MSGT47,1
13635,110,JCGA75,2
13638,110,VACM13,1
13639,110,VSPP18,2
13640,111,MSPP02,2
13641,111,MSGT01,2
13643,111,MRLP01,2
13644,111,UPPP01,1
13645,111,VSPP25,1
13646,111,MSGT91,2
13647,111,VSPP33,2
13648,111,JCGA69,2
13649,111,MSGT18,2
13650,111,MSWR01,2
13651,111,VSSS09,2
13652,111,VSPP02,1
13654,111,VSCA76,1
13655,111,JCUM01,1
13658,111,UPDD01,1
13659,111,MSGT26,1
13660,111,VSPP29,2
13661,111,MSPP03,2
13663,111,URLP01,2
13664,111,MSGT25,2
13665,111,MSWR07,2
13666,111,VSGA17,2
13667,111,MSGT68,2
13668,111,MSGT20,2
13669,111,MSGT30,1
13670,111,VSPP03,2
13672,111,VSPP20,2
13673,111,MSGT55,2
13675,111,MSGT16,2
13676,111,VSPP34,2
13677,111,VSSS07,2
13678,111,JCGA73,2
13679,111,MSGT62,2
13680,111,MSPP15,2
13681,111,VSPP37,2
13682,111,MSGT40,2
13683,111,VSPP60,1
13684,111,VIGI06,1
13685,111,MSGT02,1
13686,111,VSSS02,1
13687,111,MSGT10,2
13688,111,JCGA70,1
13689,111,MSGT07,1
13692,111,MSGT28,2
13693,111,CIS04,2
13694,111,CIS02,2
13695,111,AIS04,2
13696,111,AIS02,1
13697,111,VSSS08,2
13698,111,VSPP32,2
13699,111,MSGT14,1
13700,111,VSPP11,1
13701,111,MSGT67,2
13702,111,VSPP06,2
13703,111,MSGT12,2
13704,111,VCGA63,2
13706,111,MSGT11,2
13707,111,MSGT21,1
13708,111,MSGT64,2
13710,111,VSPP05,2
13711,111,MSWR03,1
13713,111,MSGT08,2
13714,111,JCGA74,2
13715,111,VSPP24,2
13716,111,MSGT33,2
13717,111,MSGT65,1
13718,111,MSWR06,2
13721,111,VSSS10,1
13722,111,MSGT24,1
13724,111,VSPP14,1
13725,111,MRLP02,2
13726,111,MRLP07,2
13728,111,MSGT03,2
13732,111,VCBA65,2
13734,111,MSGT43,1
13735,111,VSPP15,2
13736,111,MSGT04,1
13737,111,MSPP10,2
13738,111,VSPP17,1
13739,111,MSGT44,2
13740,111,VSPP23,1
13741,111,VSPP09,2
13742,111,MSGT35,1
13744,111,MSGT90,1
13745,111,VCGA67,2
13747,111,MSWR05,2
13748,111,MSGT37,2
13752,111,MSGT52,2
13753,111,MSGT31,1
13754,111,URLP07,1
13756,111,MSGT51,2
13758,111,MSGT47,1
13759,111,JCGA75,2
13760,111,MSGT17,1
13761,111,MSGT19,2
13762,111,VACM13,2
13764,112,MSPP02,3
13765,112,MSGT01,2
13770,112,MSGT91,2
13771,112,VSPP33,3
13772,112,JCGA69,2
13773,112,MSGT18,2
13774,112,MSWR01,3
13775,112,VSSS09,2
13777,112,VSSS01,2
13778,112,VSCA76,1
13779,112,JCUM01,2
13780,112,MSGT66,2
13781,112,VSSS03,2
13782,112,UPDD01,1
13783,112,MSGT26,2
13785,112,MSPP03,2
13786,112,VSPP30,2
13787,112,URLP01,2
13788,112,MSGT25,2
13789,112,MSWR07,2
13791,112,MSGT68,2
13792,112,MSGT20,2
13793,112,MSGT30,1
13794,112,VSPP03,2
13795,112,VSPP36,2
13796,112,VSPP20,3
13797,112,MSGT55,2
13798,112,VSSS04,2
13799,112,MSGT16,2
13800,112,VSPP34,2
13801,112,VSSS07,3
13802,112,JCGA73,2
13804,112,MSPP15,2
13807,112,VSPP60,2
13808,112,VIGI06,1
13810,112,VSSS02,2
13811,112,MSGT10,2
13812,112,JCGA70,2
13813,112,MSGT07,2
13814,112,VSCA25,2
13815,112,VSPP04,2
13816,112,MSGT28,3
13817,112,CIS04,3
13820,112,AIS02,2
13821,112,VSSS08,3
13822,112,VSPP32,2
13823,112,MSGT14,2
13824,112,VSPP11,1
13825,112,MSGT67,2
13827,112,MSGT12,3
13829,112,JCGA72,2
13830,112,MSGT11,3
13832,112,MSGT64,2
13833,112,MSGT05,1
13834,112,VSPP05,3
13835,112,MSWR03,1
13836,112,VCBA56,2
13837,112,MSGT08,3
13839,112,VSPP24,2
13841,112,MSGT65,2
13842,112,MSWR06,2
13843,112,VSPP31,2
13844,112,MSGT49,2
13845,112,VSSS10,2
13846,112,MSGT24,2
13847,112,VIGI01,2
13848,112,VSPP14,2
13850,112,MRLP07,3
13852,112,MSGT03,2
13853,112,VCBGSC,2
13854,112,MSGT54,1
13855,112,VRLP01,3
13856,112,VCBA65,2
13857,112,VSSS06,2
13858,112,MSGT43,2
13859,112,VSPP15,2
13860,112,MSGT04,2
13862,112,VSPP17,2
13863,112,MSGT44,2
13864,112,VSPP23,1
13865,112,VSPP09,3
13866,112,MSGT35,1
13867,112,MSCA47,2
13868,112,MSGT90,2
13869,112,VCGA67,2
13870,112,MSWW04,2
13871,112,MSWR05,2
13873,112,VSPP07,3
13874,112,MSGT34,2
13876,112,MSGT52,2
13877,112,MSGT31,1
13878,112,URLP07,2
13880,112,MSGT51,2
13881,112,MSGA43,1
13883,112,JCGA75,3
13884,112,MSGT17,2
13885,112,MSGT19,2
13886,112,VACM13,2
13887,112,VSPP18,2
13888,113,MSPP02,2
13889,113,MSGT01,2
13890,113,VSPP01,2
13891,113,MRLP01,3
13892,113,UPPP01,1
13894,113,MSGT91,2
13895,113,VSPP33,3
13896,113,JCGA69,2
13897,113,MSGT18,2
13898,113,MSWR01,2
13899,113,VSSS09,2
13900,113,VSPP02,1
13901,113,VSSS01,2
13902,113,VSCA76,1
13904,113,MSGT66,2
13905,113,VSSS03,1
13906,113,UPDD01,1
13907,113,MSGT26,2
13909,113,MSPP03,2
13910,113,VSPP30,2
13911,113,URLP01,2
13912,113,MSGT25,2
13913,113,MSWR07,2
13914,113,VSGA17,2
13915,113,MSGT68,2
13916,113,MSGT20,2
13917,113,MSGT30,1
13918,113,VSPP03,2
13919,113,VSPP36,1
13921,113,MSGT55,2
13923,113,MSGT16,2
13925,113,VSSS07,2
13926,113,JCGA73,1
13927,113,MSGT62,2
13928,113,MSPP15,2
13929,113,VSPP37,2
13930,113,MSGT40,2
13931,113,VSPP60,2
13932,113,VIGI06,1
13934,113,VSSS02,1
13935,113,MSGT10,1
13937,113,MSGT07,2
13938,113,VSCA25,1
13939,113,VSPP04,2
13940,113,MSGT28,2
13941,113,CIS04,3
13942,113,CIS02,2
13943,113,AIS04,2
13944,113,AIS02,2
13945,113,VSSS08,2
13946,113,VSPP32,2
13947,113,MSGT14,2
13948,113,VSPP11,1
13950,113,VSPP06,2
13952,113,VCGA63,2
13953,113,JCGA72,2
13954,113,MSGT11,2
13956,113,MSGT64,2
13957,113,MSGT05,1
13958,113,VSPP05,2
13959,113,MSWR03,1
13960,113,VCBA56,2
13961,113,MSGT08,2
13962,113,JCGA74,2
13963,113,VSPP24,2
13964,113,MSGT33,2
13965,113,MSGT65,1
13966,113,MSWR06,2
13967,113,VSPP31,2
13969,113,VSSS10,2
13970,113,MSGT24,1
13971,113,VIGI01,1
13972,113,VSPP14,2
13973,113,MRLP02,1
13977,113,VCBGSC,2
13978,113,MSGT54,1
13979,113,VRLP01,2
13980,113,VCBA65,2
13981,113,VSSS06,2
13982,113,MSGT43,1
13983,113,VSPP15,1
13985,113,MSPP10,2
13986,113,VSPP17,2
13987,113,MSGT44,2
13988,113,VSPP23,1
13989,113,VSPP09,2
13990,113,MSGT35,1
13992,113,MSGT90,1
13993,113,VCGA67,2
13994,113,MSWW04,1
13995,113,MSWR05,2
13996,113,MSGT37,2
13997,113,VSPP07,2
13999,113,MSGT15,2
14001,113,MSGT31,1
14002,113,URLP07,1
14003,113,MSGT32,2
14004,113,MSGT51,2
14005,113,MSGA43,1
14006,113,MSGT47,1
14007,113,JCGA75,2
14008,113,MSGT17,1
14009,113,MSGT19,2
14010,113,VACM13,2
14011,113,VSPP18,2
14012,114,MSPP02,2
14013,114,MSGT01,2
14015,114,MRLP01,3
14018,114,MSGT91,2
14019,114,VSPP33,3
14020,114,JCGA69,2
14021,114,MSGT18,2
14023,114,VSSS09,2
14025,114,VSSS01,2
14026,114,VSCA76,1
14027,114,JCUM01,2
14029,114,VSSS03,2
14030,114,UPDD01,1
14032,114,VSPP29,1
14033,114,MSPP03,2
14034,114,VSPP30,2
14036,114,MSGT25,3
14037,114,MSWR07,2
14038,114,VSGA17,2
14040,114,MSGT20,2
14042,114,VSPP03,2
14043,114,VSPP36,2
14044,114,VSPP20,3
14045,114,MSGT55,2
14046,114,VSSS04,1
14047,114,MSGT16,2
14048,114,VSPP34,2
14050,114,JCGA73,2
14051,114,MSGT62,2
14052,114,MSPP15,2
14055,114,VSPP60,2
14056,114,VIGI06,1
14057,114,MSGT02,1
14058,114,VSSS02,2
14059,114,MSGT10,1
14060,114,JCGA70,2
14061,114,MSGT07,2
14062,114,VSCA25,2
14063,114,VSPP04,2
14064,114,MSGT28,3
14066,114,CIS02,2
14067,114,AIS04,3
14069,114,VSSS08,2
14070,114,VSPP32,2
14071,114,MSGT14,2
14072,114,VSPP11,1
14074,114,VSPP06,2
14075,114,MSGT12,3
14076,114,VCGA63,2
14078,114,MSGT11,2
14079,114,MSGT21,2
14080,114,MSGT64,2
14081,114,MSGT05,1
14082,114,VSPP05,3
14083,114,MSWR03,2
14084,114,VCBA56,2
14085,114,MSGT08,2
14086,114,JCGA74,2
14088,114,MSGT33,2
14089,114,MSGT65,1
14092,114,MSGT49,2
14093,114,VSSS10,2
14094,114,MSGT24,2
14095,114,VIGI01,2
14096,114,VSPP14,2
14097,114,MRLP02,2
14098,114,MRLP07,3
14100,114,MSGT03,2
14101,114,VCBGSC,2
14102,114,MSGT54,1
14103,114,VRLP01,3
14104,114,VCBA65,2
14105,114,VSSS06,2
14106,114,MSGT43,2
14107,114,VSPP15,2
14108,114,MSGT04,2
14109,114,MSPP10,2
14110,114,VSPP17,1
14111,114,MSGT44,2
14112,114,VSPP23,1
14113,114,VSPP09,2
14114,114,MSGT35,1
14116,114,MSGT90,2
14117,114,VCGA67,2
14120,114,MSGT37,2
14122,114,MSGT34,2
14125,114,MSGT31,1
14127,114,MSGT32,3
14129,114,MSGA43,1
14131,114,JCGA75,2
14132,114,MSGT17,2
14133,114,MSGT19,2
14134,114,VACM13,2
14135,114,VSPP18,2
14136,115,MSPP02,2
14137,115,MSGT01,2
14138,115,VSPP01,1
14139,115,MRLP01,2
14140,115,UPPP01,1
14141,115,VSPP25,1
14142,115,MSGT91,2
14143,115,VSPP33,2
14146,115,MSWR01,2
14147,115,VSSS09,2
14149,115,VSSS01,2
14150,115,VSCA76,1
14151,115,JCUM01,1
14152,115,MSGT66,1
14153,115,VSSS03,2
14154,115,UPDD01,1
14158,115,VSPP30,2
14159,115,URLP01,2
14161,115,MSWR07,2
14163,115,MSGT68,2
14166,115,VSPP03,2
14167,115,VSPP36,1
14168,115,VSPP20,2
14169,115,MSGT55,2
